split,class,filepath,label_idx
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0255.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0076.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0027.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0129.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0045.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0128.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0247.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0000.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0238.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0168.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0286.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0075.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0230.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0087.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0201.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0184.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0029.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0002.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0141.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0064.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0262.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0285.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0166.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0274.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0098.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0200.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0152.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0108.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0257.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0160.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0039.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0028.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0298.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0023.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0126.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0130.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0187.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0211.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0092.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0202.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0182.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0109.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0149.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0188.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0137.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0143.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0259.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0035.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0067.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0036.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0117.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0164.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0282.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0127.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0167.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0199.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0203.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0264.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0145.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0054.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0289.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0278.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0102.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0080.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0008.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0248.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0014.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0198.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0196.jpg,4
train,corrosion_stain,data\processed\train\corrosion_stain\corrosion_stain_0083.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0175.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0056.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0272.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0263.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0163.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0069.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0240.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0118.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0234.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0062.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0186.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0136.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0043.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0237.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0155.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0018.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0165.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0273.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0179.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0068.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0171.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0053.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0090.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0094.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0041.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0093.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0213.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0162.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0116.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0294.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0097.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0025.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0221.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0059.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0218.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0020.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0074.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0197.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0058.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0169.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0011.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0017.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0180.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0265.jpg,4
val,corrosion_stain,data\processed\val\corrosion_stain\corrosion_stain_0147.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0185.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0150.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0040.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0193.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0063.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0235.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0022.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0135.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0176.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0183.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0049.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0194.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0287.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0293.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0172.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0110.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0079.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0277.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0174.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0290.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0081.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0003.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0142.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0229.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0112.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0214.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0292.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0101.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0013.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0258.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0119.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0111.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0047.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0015.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0016.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0216.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0044.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0279.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0052.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0071.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0114.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0125.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0140.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0012.jpg,4
test,corrosion_stain,data\processed\test\corrosion_stain\corrosion_stain_0057.jpg,4
train,efflorescence,data\processed\train\efflorescence\efflorescence_0106.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0239.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0037.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0089.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0032.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0250.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0192.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0120.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0019.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0225.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0024.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0295.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0103.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0220.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0205.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0297.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0291.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0038.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0158.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0173.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0245.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0001.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0224.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0251.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0144.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0133.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0246.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0206.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0086.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0005.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0283.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0123.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0190.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0034.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0231.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0181.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0252.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0107.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0115.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0048.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0253.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0242.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0276.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0073.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0268.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0100.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0261.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0159.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0208.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0055.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0006.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0269.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0026.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0233.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0113.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0139.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0153.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0105.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0284.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0189.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0232.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0243.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0046.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0256.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0228.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0217.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0236.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0132.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0065.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0207.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0042.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0131.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0270.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0271.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0227.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0009.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0134.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0099.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0275.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0156.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0266.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0151.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0157.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0222.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0148.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0210.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0031.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0288.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0299.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0066.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0177.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0267.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0209.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0085.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0051.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0138.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0091.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0241.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0088.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0161.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0096.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0215.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0212.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0195.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0077.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0146.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0033.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0021.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0070.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0060.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0084.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0124.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0226.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0191.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0154.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0280.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0204.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0104.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0219.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0260.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0122.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0010.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0121.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0072.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0281.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0030.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0007.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0061.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0078.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0178.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0223.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0004.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0296.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0082.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0254.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0249.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0244.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0095.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0170.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0050.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0255.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0076.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0027.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0129.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0045.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0128.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0247.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0000.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0238.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0168.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0286.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0075.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0230.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0087.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0201.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0184.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0029.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0002.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0141.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0064.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0262.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0285.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0166.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0274.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0098.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0200.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0152.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0108.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0257.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0160.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0039.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0028.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0298.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0023.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0126.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0130.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0187.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0211.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0092.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0202.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0182.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0109.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0149.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0188.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0137.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0143.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0259.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0035.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0067.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0036.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0117.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0164.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0282.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0127.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0167.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0199.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0203.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0264.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0145.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0054.jpg,5
train,efflorescence,data\processed\train\efflorescence\efflorescence_0289.jpg,5
